CustomerID,CustomerName,Email,Phone,City,State,Country,PostalCode,RegistrationDate,CustomerTier,AgeGroup
2706,Richard Miller,lford@example.net,+1-225-778-3636x8123,West Danielburgh,GA,United States,91021,2024-06-19,Silver,26-35
2707,Barry Davis,onealsamantha@example.org,4733888012,East Meagan,DC,United States,18353,2024-06-11,Silver,26-35
2708,Anna Jones,rlang@example.com,(905)300-9911,Conniechester,Minnesota,United Kingdom,42648,2023-03-06,Bronze,46-55
2709,Sarah Rich,beckkevin@example.org,(250)411-2875,New Lindaville,CO,United States,52311,2022-11-26,Bronze,18-25
2710,Danielle Smith,mitchellstephanie@example.com,691-804-5141,Phamborough,Oregon,Australia,92810,2022-11-13,Gold,26-35
2711,Kristi Leon,amber35@example.net,227-753-6247,Port Troychester,California,Germany,24513,2022-10-24,Silver,56+
2712,Karen Smith,englishandrea@example.com,001-763-764-0585x8811,Lake James,VA,United States,59510,2025-06-11,Silver,18-25
2713,Jeffery Prince,valeriemurray@example.org,001-561-804-2030x735,Millertown,NV,United States,69829,2024-07-21,Platinum,36-45
2714,Julie Smith,pgalvan@example.net,(216)990-0853x4755,Port Vincent,MD,United States,39501,2025-04-13,Bronze,46-55
2715,Jason Guzman,aross@example.org,+1-651-398-1383x349,West Kevinport,Kansas,United Kingdom,42293,2025-02-22,Bronze,56+
2716,Joel Chaney,xdavis@example.net,+1-996-916-0013x113,Rachelshire,WA,United States,09348,2025-04-04,Bronze,56+
2717,Lauren Duncan,brianbrown@example.com,625.884.0090x6250,Barrettmouth,TN,United States,92879,2024-11-11,Bronze,36-45
2718,Keith Mayer,lisafigueroa@example.net,(288)997-3784,Estradatown,Michigan,France,86869,2022-08-22,Bronze,56+
2719,Dr. Jennifer Shelton DVM,iwest@example.org,497.730.9053x3019,West Nicoleshire,Alaska,Germany,16795,2023-05-16,Bronze,46-55
2720,Ricardo Williams,christopherdeleon@example.net,247-915-6503x7150,Campbelltown,KS,United States,34140,2024-11-17,Bronze,46-55
2721,Angela Johnson,lozanolindsay@example.com,(907)367-9575,New Edward,Ohio,Japan,96185,2023-04-01,Bronze,36-45
2722,Robert Graham,vsanchez@example.net,394.992.3151x108,Dyermouth,AB,Canada,67683,2023-03-26,Bronze,26-35
2723,Malik Garza,heatherortiz@example.net,576-958-8188,North Wendy,MA,United States,50006,2024-08-01,Silver,36-45
2724,Gloria Brown,qcooper@example.net,591.678.2640,South Carlosmouth,CA,United States,87199,2023-03-13,Gold,46-55
2725,Joseph Rogers,brittney10@example.net,571.375.6635x790,Kurtview,SK,Canada,71144,2022-11-23,Bronze,36-45
2726,Tyrone Harris,smurphy@example.org,401.412.6992x897,Hodgesborough,GA,United States,34865,2022-11-22,Bronze,46-55
2727,Mason James Jr.,johnsoncolleen@example.com,(445)831-1571,Russellbury,ME,United States,44489,2024-11-28,Bronze,18-25
2728,David Henderson,ahoward@example.com,+1-940-642-9103,East Michelle,DE,United States,76929,2022-09-03,Bronze,56+
2729,Benjamin Colon DDS,cathy76@example.net,815-557-2131x9139,Leeport,MN,United States,77949,2024-05-25,Bronze,26-35
2730,John Thompson,simpsonstephanie@example.net,635-603-3668,East Kristinhaven,Hawaii,Australia,79769,2025-01-31,Silver,26-35
2731,Mr. Cody Bernard,shannon95@example.com,496-384-7276x041,South Ann,Nevada,France,63173,2024-08-27,Bronze,26-35
2732,Sarah Mitchell,jacob83@example.net,(932)347-0042x9554,Rodriguezland,MS,United States,22157,2025-02-15,Bronze,26-35
2733,Andrew Conner,josephsanchez@example.net,+1-577-367-5329x998,North Scottland,Missouri,United Kingdom,72719,2024-12-30,Bronze,36-45
2734,Jonathan Turner,silvadeborah@example.net,882-946-4118x8034,Haynesmouth,PA,United States,06485,2025-01-27,Bronze,36-45
2735,Deborah Allen,johnsonhannah@example.org,807.521.8508x2261,South Danielchester,Rhode Island,Australia,40702,2023-07-19,Bronze,46-55
2736,Wanda Mendez,alvarezterri@example.com,5017755049,West Julianport,RI,United States,59469,2024-10-16,Bronze,18-25
2737,Robert Ward,susanmeyer@example.net,(383)392-9123,West Claytonfort,NM,United States,86472,2022-09-26,Bronze,26-35
2738,Paul Hughes,jason37@example.com,4356672944,Ramirezton,Arkansas,Germany,63576,2024-09-28,Bronze,36-45
2739,John Mason,darlenerobinson@example.net,726.803.2227,Port Devon,MH,United States,13647,2024-06-08,Silver,36-45
2740,Dillon Meadows,nrobinson@example.net,001-818-519-2424x129,Santosstad,NC,United States,47189,2023-07-18,Bronze,46-55
2741,Andre Harvey,ntate@example.net,7093293677,Woodberg,North Carolina,France,36623,2024-10-17,Bronze,18-25
2742,Brenda Forbes,fmorse@example.org,(583)923-3483x37557,Matthewport,Maine,Australia,71459,2023-10-18,Bronze,36-45
2743,Terry Price,danielheath@example.com,956-396-7570x571,Christopherborough,MH,United States,47908,2022-12-16,Bronze,36-45
2744,James Barton,matthew13@example.com,001-484-410-3411x37320,Lake Amberbury,BC,Canada,04704,2023-08-06,Bronze,36-45
2745,Patricia Williams,oryan@example.net,001-866-530-7099x648,South Jeremyside,Idaho,Germany,78481,2023-03-03,Silver,18-25
2746,Laura Weber,audrey11@example.org,(298)549-3835,Edwardschester,ON,Canada,19688,2025-01-07,Silver,46-55
2747,Sarah Garner,moniqueguerrero@example.org,001-313-306-5332x396,Woodberg,South Carolina,United Kingdom,87187,2024-04-14,Bronze,46-55
2748,Paul Carter,sandra59@example.org,296.259.7826,Jamesville,California,United Kingdom,69581,2024-01-28,Bronze,36-45
2749,Andrew Smith,michele39@example.org,549.373.1053,North Juantown,ID,United States,21600,2023-06-07,Silver,26-35
2750,Sabrina Allen,cmartinez@example.org,3974289382,West Morganview,Hawaii,United Kingdom,98401,2024-10-09,Gold,46-55
2751,Jason Williams,tmorton@example.net,204.620.9776x6310,North Connorstad,Wisconsin,Australia,44288,2023-01-21,Platinum,18-25
2752,Chad Lewis,julia32@example.com,547-525-0762,North Candice,Virginia,United Kingdom,17197,2025-04-28,Bronze,56+
2753,Susan Meyers,xavier17@example.net,293-960-1616x8763,Kentstad,AZ,United States,26728,2025-02-08,Platinum,36-45
2754,Kerry Powell,wallaceantonio@example.org,598.581.0295x78822,Martinmouth,New Mexico,Germany,89312,2024-03-20,Bronze,26-35
2755,Mrs. Bonnie Holloway,douglasturner@example.org,744-923-0566,Alyssaberg,Indiana,Germany,59744,2023-10-18,Bronze,46-55
2756,Heather Martinez,john21@example.org,+1-243-598-8939,Smithfurt,CT,United States,92912,2025-04-28,Silver,26-35
2757,Alexandra Farley,uortega@example.net,848.751.1766x1247,South Cassandraview,Missouri,United Kingdom,91042,2024-06-20,Silver,26-35
2758,Tamara Richardson,whitestephanie@example.com,546.694.8254x576,Grayport,WY,United States,39155,2024-06-14,Bronze,36-45
2759,Corey Alvarado,michaelmccullough@example.org,001-781-437-2420x4653,Barnettburgh,NT,Canada,09217,2022-10-22,Silver,36-45
2760,Robert Gibson,paigeroman@example.org,(903)204-3307,Fieldsmouth,SK,Canada,95171,2024-08-27,Bronze,18-25
2761,Catherine Shaw,bryan99@example.com,(350)762-7181x063,Lake Christopherland,MP,United States,37843,2024-03-01,Platinum,56+
2762,Nicholas Nelson,ntaylor@example.net,7656165126,Julieton,NE,United States,62949,2024-04-15,Silver,46-55
2763,Amy Turner,drew87@example.com,001-587-700-0985x45069,South Benjamin,SK,Canada,82485,2023-05-02,Bronze,18-25
2764,Autumn Lee,marie33@example.com,2629037602,Rossborough,QC,Canada,04703,2024-10-27,Platinum,46-55
2765,Joshua Allen,pdavenport@example.com,(307)690-4660x05593,Wrightbury,MH,United States,75694,2024-04-25,Bronze,46-55
2766,Matthew Miller,lopezanita@example.net,001-682-762-2555x741,West Joseph,Virginia,France,83506,2025-03-20,Silver,36-45
2767,Jason Baker,mckinneyoscar@example.org,(693)513-3363x45280,New Cynthiaton,NE,United States,25255,2024-04-07,Gold,46-55
2768,James Dixon,rturner@example.com,352-786-8159,Lake Kathleen,KS,United States,54592,2023-10-24,Silver,26-35
2769,Laurie Duncan,nvaldez@example.net,8602812570,Turnertown,SC,United States,20857,2024-09-14,Bronze,26-35
2770,Jessica Collins,esparzatracy@example.net,(950)200-2197x9764,East Joseph,OH,United States,85884,2025-02-12,Bronze,36-45
2771,Jamie Ross,lancejenkins@example.com,(695)412-5162x80261,Hannahchester,NS,Canada,20442,2025-06-14,Bronze,18-25
2772,Stacey Clark,lawsonrachel@example.net,4449635800,Victorfurt,Pennsylvania,United Kingdom,18464,2024-09-14,Bronze,26-35
2773,Christopher Williams,alexa84@example.org,001-636-826-3134,South Cristianville,Connecticut,France,04103,2023-03-16,Silver,56+
2774,Terry Noble,bernardeileen@example.net,622-929-3114x23115,Hunthaven,NL,Canada,76787,2023-04-25,Bronze,46-55
2775,Melissa Tate,christianatkins@example.org,4606539543,Sototown,KS,United States,45964,2025-04-15,Bronze,18-25
2776,Joseph Dixon,chasekim@example.net,248-276-4273,East Maryshire,Indiana,France,77172,2024-11-29,Bronze,56+
2777,Katelyn Khan,mwalsh@example.net,+1-283-329-2401x1628,North Marissa,Connecticut,France,54957,2024-11-25,Bronze,46-55
2778,Julie Richardson,gibsonedward@example.net,+1-790-766-5056,South Johnburgh,North Dakota,United Kingdom,31085,2023-01-29,Gold,36-45
2779,Steve Miller,gibsonlauren@example.com,339-695-4316x11869,Theresatown,Arkansas,Germany,94155,2023-04-10,Bronze,56+
2780,Christopher Noble,donovannatasha@example.net,892-829-4689x761,Lake Misty,NB,Canada,16840,2024-10-15,Bronze,46-55
2781,Alejandro Berry,ariaslauren@example.org,486.265.5719x557,New Nathanton,West Virginia,France,25524,2022-11-04,Silver,26-35
2782,Erik Marshall,qdavila@example.net,001-537-327-2590x635,Chadbury,NT,Canada,21006,2024-12-15,Platinum,46-55
2783,Lindsey Thompson,tonyabriggs@example.net,(313)411-0358x07710,Lake Michaelton,Alaska,France,08085,2025-03-17,Bronze,36-45
2784,Ian Barr,qperez@example.com,535-946-8196x62300,Jennifershire,Iowa,United Kingdom,31050,2024-10-22,Gold,18-25
2785,Erin Neal,shepardkristina@example.com,+1-633-868-2614,Gonzalezstad,New Mexico,France,35139,2022-10-14,Silver,26-35
2786,Steve Peck,jcline@example.net,001-474-727-5714x891,Sydneymouth,MI,United States,46336,2023-07-31,Bronze,36-45
2787,Lee Simpson,joshua40@example.org,+1-458-566-8492x72545,New Connor,MO,United States,95376,2024-02-07,Bronze,46-55
2788,William Navarro,taylornicole@example.net,001-243-497-1501,West Anthony,PR,United States,88559,2023-03-22,Bronze,36-45
2789,Megan Lawrence,mcdowellkevin@example.org,774.391.9283x249,New Kenneth,NU,Canada,15157,2023-12-12,Silver,36-45
2790,Stacy Dean,mullinsbecky@example.net,947.687.7629,New Jennifermouth,Alaska,Germany,98257,2025-07-15,Silver,18-25
2791,Julia Wilson,lbridges@example.org,+1-992-579-0068x4642,Alexanderborough,PW,United States,39959,2022-08-23,Bronze,26-35
2792,Ms. Monica Lee,millerjason@example.com,001-392-558-6745x6443,Dorisfurt,Illinois,Germany,21995,2025-07-04,Silver,26-35
2793,Cody Johns,cindyjohnson@example.com,(908)946-7407x24801,Port Juliefurt,CA,United States,13916,2023-07-01,Bronze,36-45
2794,Kristin Flores,tracyhorton@example.org,(627)250-7361x320,Mcfarlandtown,NS,Canada,52634,2024-12-06,Silver,26-35
2795,Marvin Jarvis,fhart@example.org,830-973-6619,Port Francisco,Hawaii,United Kingdom,14876,2023-06-17,Gold,26-35
2796,Austin Thompson,wburns@example.com,268-926-5970,Lawrencechester,NB,Canada,28708,2025-02-27,Platinum,26-35
2797,Nicholas Taylor,david97@example.net,5966273167,North Yolanda,Florida,United Kingdom,74878,2024-07-22,Bronze,36-45
2798,Jason Davis MD,albert48@example.com,+1-312-606-1268x7370,New Mary,FL,United States,35393,2024-06-20,Platinum,46-55
2799,Lisa Kirby,gpeters@example.net,(959)583-3991,Webbstad,North Dakota,Germany,55519,2025-05-22,Silver,36-45
2800,Barry Browning,jasminemyers@example.org,001-712-582-7756,Escobarview,NL,Canada,80048,2023-04-23,Gold,56+
2801,Crystal Solis,twebster@example.org,(667)573-0142x35279,South Ronald,ON,Canada,37546,2025-04-19,Gold,36-45
2802,Karina Graham,srice@example.com,460.956.4131x06660,South Charlesfurt,MB,Canada,19314,2023-03-28,Bronze,26-35
2803,Abigail Vargas,sandovallaura@example.org,(881)406-5950x3632,Matthewborough,VA,United States,30222,2024-02-22,Bronze,36-45
2804,Christian Lopez,ksmith@example.com,+1-946-724-0683,Morrismouth,WA,United States,78491,2025-04-27,Bronze,56+
2805,Cindy Smith,williamsmark@example.com,9067741586,Jenniferhaven,NJ,United States,88761,2022-11-12,Bronze,18-25
2806,Donald Garcia DDS,vanessa07@example.com,864.649.6392x1481,West Jessica,SC,United States,22282,2024-11-30,Silver,36-45
2807,Earl Morris,josephmegan@example.org,4228265679,Jenniferton,Maine,Germany,49709,2023-06-19,Bronze,36-45
2808,Rachel Mooney,sweeneyalexandra@example.net,8894658614,West Jerome,KY,United States,86610,2023-01-18,Bronze,18-25
2809,John Cox,valerie22@example.net,376.570.4447x18694,Lake Chaseshire,IN,United States,79508,2025-07-11,Bronze,18-25
2810,Nicholas Wolf,logangraves@example.net,414.727.0931x9121,West Benjaminton,North Carolina,Japan,86471,2024-05-14,Bronze,18-25
2811,William Wilson,sperry@example.org,+1-606-385-6609x02885,Jermainemouth,IL,United States,09658,2025-04-22,Silver,18-25
2812,Christopher Bennett,hensleymatthew@example.com,001-927-871-4104x5288,Lake Davidberg,Alaska,France,38542,2023-01-06,Platinum,26-35
2813,Shannon Johnson,sarah52@example.com,5519854641,Hunterhaven,NT,Canada,19541,2022-09-22,Bronze,36-45
2814,Justin Sullivan,robertgordon@example.org,+1-755-948-5997x526,North Davidborough,NT,Canada,05485,2022-12-18,Bronze,26-35
2815,Tyler Suarez,christyjohnson@example.net,716-809-6293,West Roberthaven,Vermont,United Kingdom,12487,2023-11-13,Bronze,26-35
2816,Adrienne Simpson,davidhernandez@example.org,+1-769-786-0077x571,South Christopher,Connecticut,United Kingdom,43828,2022-09-02,Silver,56+
2817,Jason English,doylemary@example.com,259.709.5198x09599,Taylorborough,OK,United States,49797,2025-07-17,Silver,46-55
2818,Brandi Benson,browncollin@example.org,8879033024,Port Jasonberg,MS,United States,63469,2024-05-11,Silver,36-45
2819,Shannon Dennis,fayers@example.org,709.710.7299x67224,Beckchester,Oklahoma,Australia,15633,2025-05-29,Bronze,36-45
2820,William Mcguire,gonzalesnicole@example.net,5036570583,Meganmouth,AZ,United States,78173,2023-06-30,Platinum,26-35
2821,Jeffrey Morales,jason92@example.net,(336)893-4115x2564,Johnfort,Maine,Japan,46867,2024-09-20,Gold,26-35
2822,Allison Phillips,xhudson@example.org,582-268-2725x639,South Stacyport,Indiana,France,08686,2023-08-08,Platinum,26-35
2823,John Richardson,royhenry@example.org,001-574-821-1521x926,Lake Eric,NL,Canada,01438,2022-12-10,Silver,26-35
2824,Helen Hall,salinascrystal@example.net,+1-368-486-3594,Williamsborough,VI,United States,30022,2025-04-04,Bronze,26-35
2825,Elizabeth Wright,zjohnson@example.com,(225)563-8516,Lake Laurastad,PE,Canada,14851,2024-03-30,Bronze,56+
2826,Oscar Weaver,collinsmary@example.org,427.441.5464,North Kimberly,Colorado,Germany,48205,2023-11-28,Bronze,46-55
2827,Catherine Mccoy,fturner@example.net,448-662-9783,Ashleyberg,New York,United Kingdom,42854,2022-12-12,Platinum,18-25
2828,Susan Hamilton,hodgeheather@example.net,001-709-389-3687x01721,New Darrell,GA,United States,70381,2025-01-24,Gold,56+
2829,Andrew Brown,gloria31@example.net,(922)464-9232,Debbiemouth,Wisconsin,Germany,39438,2023-11-02,Silver,18-25
2830,Courtney Lane,kevincoleman@example.com,+1-495-823-2537x742,Kimberlystad,NS,Canada,58447,2022-10-12,Bronze,26-35
2831,Ian Mitchell,ctaylor@example.com,238-555-5885x99189,South Keithview,Kansas,France,35601,2024-02-05,Bronze,36-45
2832,Rachel Costa,jason91@example.org,001-413-708-3212x16176,Stevensview,Louisiana,Australia,12492,2025-04-04,Bronze,56+
2833,Mark Burke,jefferydavis@example.com,228-710-0749x88871,Clarkville,South Dakota,Japan,34024,2022-10-05,Silver,26-35
2834,Amy Randolph,hjenkins@example.net,553-593-6223,Benjaminbury,VI,United States,50960,2024-12-30,Bronze,26-35
2835,Emily Mcintosh,alexisturner@example.net,950.973.2579x16290,Kimshire,MI,United States,22210,2023-10-09,Platinum,26-35
2836,Amanda Austin,cbutler@example.org,407-401-2008x40758,Obrienstad,Idaho,Germany,19602,2023-07-12,Bronze,36-45
2837,Courtney Brown,william87@example.org,905-538-6767x703,Martinezport,North Carolina,Australia,58469,2023-12-31,Bronze,26-35
2838,Jeremy Martinez,gabrielle50@example.org,(635)978-2239,Gilesberg,Oklahoma,United Kingdom,05296,2022-10-19,Silver,46-55
2839,Jacob Hall,kyle48@example.com,274.259.9418x8368,West Brandon,FL,United States,77326,2024-03-26,Bronze,56+
2840,Nathaniel Cannon,alvarezmichael@example.com,(753)291-2552,East Andrew,Rhode Island,Australia,04111,2024-04-16,Bronze,46-55
2841,Tracy Alvarez,lwilliams@example.com,470.733.2158x36303,North Amy,YT,Canada,69283,2024-08-12,Bronze,26-35
2842,Janice Carter,johntaylor@example.net,+1-217-850-6094x71888,Marshallview,BC,Canada,88780,2023-08-02,Silver,18-25
2843,Stacey Hill,mwest@example.org,946.386.3864x610,Charlesbury,AB,Canada,23018,2022-12-28,Silver,46-55
2844,Gabriel Dillon,jeffreygreene@example.com,001-427-504-9141x856,Bryantview,South Carolina,United Kingdom,31550,2023-02-26,Gold,18-25
2845,Jonathan Carpenter,youngdonald@example.net,770-794-1951x3074,New Meagan,Utah,United Kingdom,19788,2023-08-22,Silver,36-45
2846,Tina Kerr,castanedajames@example.net,(526)930-3078,Lake Alanstad,RI,United States,09188,2023-05-09,Bronze,56+
2847,Nicholas Garcia,debbie79@example.net,+1-712-833-1603x08992,Buchananberg,PE,Canada,32030,2025-03-19,Gold,36-45
2848,Willie Holder,mortonbrian@example.com,(717)678-1289x33234,North Kellytown,Hawaii,United Kingdom,18527,2023-01-13,Gold,46-55
2849,John Porter,frostgregory@example.org,001-342-676-5657x0762,Port Jessica,TN,United States,16320,2025-06-10,Silver,46-55
2850,Drew Miller,bennettdavid@example.com,206-645-5820,Robinsonmouth,AR,United States,99659,2025-07-08,Bronze,18-25
2851,Brent Carlson,ycook@example.com,4925387983,Lake Davidview,Kentucky,Australia,22719,2024-02-29,Bronze,36-45
2852,Alexander Arnold,james42@example.com,001-717-701-3588x121,Lake Oscar,SK,Canada,46390,2024-07-05,Bronze,46-55
2853,Sheri Wagner,harriskatherine@example.com,488-804-1121,West Angie,RI,United States,16570,2023-09-11,Silver,46-55
2854,Richard Swanson,aruiz@example.net,+1-577-680-3493x163,New Ellentown,Nevada,France,71777,2023-02-19,Bronze,56+
2855,Glenn Evans,cmiller@example.org,856-548-9643x22469,West Michael,Maryland,United Kingdom,14503,2025-01-31,Gold,36-45
2856,Christina Dickson,paulking@example.org,+1-426-320-4824x015,West Samanthachester,SK,Canada,59548,2022-08-23,Gold,56+
2857,Sally Cantrell,judybenson@example.org,271-552-5899x9673,New Daniel,BC,Canada,14020,2022-12-02,Bronze,26-35
2858,Joshua Parsons,dawn84@example.org,834.831.9085x734,Carrollburgh,MP,United States,93236,2024-11-05,Bronze,26-35
2859,William Baldwin,sandra27@example.org,+1-255-877-2005x368,Morganside,Rhode Island,France,36335,2024-08-24,Bronze,46-55
2860,Casey Garcia,cburns@example.net,229-344-1153,West Robin,WV,United States,20124,2023-09-06,Bronze,18-25
2861,Anthony Church,tylergreen@example.com,409.596.7450x716,Hardymouth,ID,United States,77944,2024-04-10,Silver,56+
2862,Holly Holt,cbautista@example.com,+1-681-212-0056x55530,West Dean,TX,United States,63700,2024-02-10,Bronze,36-45
2863,Matthew Hodge,xvaldez@example.net,001-433-559-2423x844,Jamesborough,North Dakota,France,90715,2024-08-01,Silver,36-45
2864,James Tucker,norrisstephanie@example.net,(489)638-3954x34571,New Brittany,Connecticut,United Kingdom,07763,2024-08-21,Gold,18-25
2865,Kristen Moreno,kingchristina@example.org,001-731-387-3233,Port William,BC,Canada,74817,2022-11-24,Gold,46-55
2866,David Nelson,tammy93@example.net,001-298-733-3378x7335,Brettchester,QC,Canada,72519,2023-03-26,Silver,26-35
2867,Lindsey Morgan,campbellzachary@example.org,595-215-5674x64227,New Cristina,NB,Canada,05376,2025-02-15,Silver,36-45
2868,Joseph Brown,alyssasims@example.com,+1-989-519-2944x76337,Allenport,New Jersey,Germany,67388,2022-10-18,Gold,26-35
